DateKey,ProductAlternateKey,UnitCost,MovementType,Units,MovementValue
20080326,BK-T79Y-50,654.04,OUT,1,654.04
20080326,BK-T79Y-54,652.38,OUT,3,1957.1399999999999
20080327,BK-M18S-44,84.9,OUT,1,84.9
20080327,BK-M18S-48,73.63,OUT,1,73.63
20080327,BK-M38S-38,337.77,OUT,1,337.77
20080327,BK-M38S-42,319.99,OUT,1,319.99
20080327,BK-M68B-38,728.59,OUT,3,2185.77
20080327,BK-M68B-42,738.74,OUT,3,2216.2200000000003
20080327,BK-M68B-46,635.8,OUT,3,1907.3999999999999
20080327,BK-M68S-42,734.66,OUT,1,734.66
20080327,BK-M68S-46,772.29,OUT,4,3089.16
20080327,BK-R19B-44,202.0,OUT,2,404.0
20080327,BK-R19B-48,186.11,OUT,1,186.11
20080327,BK-R19B-52,236.79,OUT,1,236.79
20080327,BK-R64Y-38,423.51,OUT,1,423.51
20080327,BK-R64Y-40,510.72,OUT,1,510.72
20080327,BK-R64Y-44,449.04,OUT,1,449.04
20080327,BK-R79Y-40,716.44,OUT,1,716.44
20080327,BK-R89B-48,921.98,OUT,1,921.98
20080327,BK-R89B-58,937.77,OUT,1,937.77
20080327,BK-T18U-54,168.24,OUT,2,336.48
20080327,BK-T18U-62,199.65,OUT,1,199.65
20080327,BK-T18Y-58,162.48,OUT,1,162.48
20080327,BK-T44U-46,416.46,OUT,1,416.46
20080327,BK-T79Y-50,657.31,OUT,1,657.31
20080327,BK-T79Y-54,653.1,OUT,1,653.1
20080327,BK-T79Y-60,465.95,OUT,1,465.95
20080328,BK-M18B-40,211.82,OUT,1,211.82
20080328,BK-M18S-42,64.63,OUT,1,64.63
20080328,BK-M68B-38,729.31,OUT,3,2187.93
20080328,BK-M68B-42,742.36,OUT,1,742.36
20080328,BK-M68B-46,634.53,OUT,3,1903.59
20080328,BK-M68S-38,730.34,OUT,3,2191.02
20080328,BK-R19B-52,237.86,OUT,1,237.86
20080328,BK-R64Y-38,425.25,OUT,1,425.25
20080328,BK-R64Y-40,511.64,OUT,1,511.64
20080328,BK-R64Y-44,447.96,OUT,1,447.96
20080328,BK-R89B-44,1057.16,OUT,2,2114.32
20080328,BK-T44U-50,370.47,OUT,1,370.47
20080328,BK-T44U-60,386.17,OUT,1,386.17
20080328,BK-T79U-46,807.85,OUT,1,807.85
20080328,BK-T79U-60,679.92,OUT,1,679.92
20080328,BK-T79Y-54,652.84,OUT,1,652.84
20080329,BK-M18B-40,211.06,OUT,1,211.06
20080329,BK-M38S-46,293.72,OUT,1,293.72
20080329,BK-M68B-38,730.55,OUT,2,1461.1
20080329,BK-M68B-46,635.35,OUT,2,1270.7
20080329,BK-M68S-38,731.88,OUT,2,1463.76
20080329,BK-R19B-44,202.3,OUT,1,202.3
20080329,BK-R19B-48,185.2,OUT,1,185.2
20080329,BK-R19B-52,238.43,OUT,1,238.43
20080329,BK-R64Y-38,426.1,OUT,1,426.1
20080329,BK-R64Y-40,513.84,OUT,1,513.84
20080329,BK-R64Y-42,591.79,OUT,1,591.79
20080329,BK-R64Y-48,421.32,OUT,1,421.32
20080329,BK-R79Y-40,715.72,OUT,1,715.72
20080329,BK-R79Y-48,612.4,OUT,1,612.4
20080329,BK-T18Y-58,163.05,OUT,1,163.05
20080329,BK-T79Y-50,656.78,OUT,1,656.78
20080329,BK-T79Y-60,465.11,OUT,1,465.11
20080330,BK-M18S-44,85.67,OUT,1,85.67
20080330,BK-M68B-38,734.06,OUT,1,734.06
20080330,BK-M68B-42,738.43,OUT,4,2953.72
20080330,BK-M68B-46,635.74,OUT,2,1271.48
20080330,BK-M68S-38,734.73,OUT,1,734.73
20080330,BK-M68S-42,733.03,OUT,1,733.03
20080330,BK-M68S-46,768.51,OUT,1,768.51
20080330,BK-R19B-48,184.46,OUT,1,184.46
20080330,BK-R79Y-40,712.86,OUT,1,712.86
20080330,BK-R79Y-42,538.92,OUT,1,538.92
20080330,BK-R79Y-48,612.89,OUT,2,1225.78
20080330,BK-R89B-44,1058.95,OUT,1,1058.95
20080330,BK-T18U-58,198.4,OUT,1,198.4
20080330,BK-T18U-62,200.99,OUT,1,200.99
20080330,BK-T18Y-54,169.66,OUT,1,169.66
20080330,BK-T44U-50,372.21,OUT,1,372.21
20080330,BK-T44U-60,386.63,OUT,1,386.63
20080330,BK-T79U-54,684.82,OUT,2,1369.64
20080330,BK-T79U-60,674.69,OUT,2,1349.38
20080330,BK-T79Y-50,653.95,OUT,1,653.95
20080331,BK-M18B-44,199.31,OUT,1,199.31
20080331,BK-M38S-40,267.78,OUT,2,535.56
20080331,BK-M38S-42,323.39,OUT,1,323.39
20080331,BK-M38S-46,296.16,OUT,1,296.16
20080331,BK-M68B-38,733.55,OUT,1,733.55
20080331,BK-M68B-42,740.35,OUT,2,1480.7
20080331,BK-M68B-46,636.5,OUT,1,636.5
20080331,BK-M68S-42,734.72,OUT,3,2204.16
20080331,BK-M68S-46,771.27,OUT,2,1542.54
20080331,BK-R19B-48,184.57,OUT,1,184.57
20080331,BK-R19B-52,239.21,OUT,1,239.21
20080331,BK-R19B-58,256.82,OUT,1,256.82
20080331,BK-R64Y-38,426.01,OUT,1,426.01
20080331,BK-R64Y-44,452.5,OUT,2,905.0
20080331,BK-R64Y-48,422.25,OUT,1,422.25
20080331,BK-R79Y-44,744.05,OUT,1,744.05
20080331,BK-R89B-44,1058.85,OUT,2,2117.7
20080331,BK-T79U-60,675.77,OUT,1,675.77
20080331,BK-T79Y-46,460.5,OUT,1,460.5
20080331,BK-T79Y-54,657.42,OUT,1,657.42
20080331,BK-T79Y-60,464.92,OUT,2,929.84
20080331,FR-R72Y-38,211.99,OUT,4,847.96
20080331,FR-R72Y-44,190.83,OUT,1,190.83
20080331,FR-R72Y-48,252.0,OUT,1,252.0
20080401,BK-M18B-40,209.63,OUT,26,5450.38
20080401,BK-M18B-42,159.4,OUT,15,2391.0
20080401,BK-M18B-44,199.51,OUT,21,4189.71
20080401,BK-M18B-48,178.35,OUT,34,6063.9
20080401,BK-M18B-52,197.98,OUT,19,3761.62
20080401,BK-M18S-40,80.17,OUT,18,1443.06
20080401,BK-M18S-42,65.1,OUT,23,1497.3
20080401,BK-M18S-44,85.6,OUT,19,1626.3999999999999
20080401,BK-M18S-48,74.19,OUT,16,1187.04
20080401,BK-M18S-52,64.82,OUT,24,1555.6799999999998
20080401,BK-M38S-38,337.15,OUT,23,7754.45
20080401,BK-M38S-40,268.88,OUT,29,7797.5199999999995
20080401,BK-M38S-42,323.07,OUT,12,3876.84
20080401,BK-M38S-46,295.8,OUT,16,4732.8
20080401,BK-M68B-38,735.23,OUT,63,46319.49
20080401,BK-M68B-42,739.31,OUT,56,41401.36
20080401,BK-M68B-46,635.93,OUT,52,33068.36
20080401,BK-M68S-38,735.1,OUT,59,43370.9
20080401,BK-M68S-42,736.92,OUT,52,38319.84
20080401,BK-M68S-46,771.89,OUT,42,32419.38
20080401,BK-R19B-44,202.22,OUT,15,3033.3
20080401,BK-R19B-48,184.92,OUT,96,17752.32
20080401,BK-R19B-52,239.17,OUT,80,19133.6
20080401,BK-R19B-58,256.26,OUT,29,7431.54
20080401,BK-R64Y-38,426.05,OUT,40,17042.0
20080401,BK-R64Y-40,515.12,OUT,40,20604.8
20080401,BK-R64Y-42,593.15,OUT,33,19573.95
20080401,BK-R64Y-44,454.63,OUT,13,5910.19
20080401,BK-R64Y-48,420.44,OUT,59,24805.96
20080401,BK-R79Y-40,712.5,OUT,110,78375.0
20080401,BK-R79Y-42,539.83,OUT,53,28610.99
20080401,BK-R79Y-44,745.17,OUT,16,11922.72
20080401,BK-R79Y-48,614.79,OUT,97,59634.63
20080401,BK-R89B-44,1055.35,OUT,43,45380.049999999996
20080401,BK-R89B-48,927.88,OUT,42,38970.96
20080401,BK-R89B-52,952.22,OUT,19,18092.18
20080401,BK-R89B-58,939.72,OUT,18,16914.96
20080401,BK-R89R-58,1081.08,OUT,13,14054.039999999999
20080401,BK-T18U-44,202.66,OUT,13,2634.58
20080401,BK-T18U-50,165.17,OUT,55,9084.349999999999
20080401,BK-T18U-54,168.99,OUT,41,6928.59
20080401,BK-T18U-58,200.05,OUT,18,3600.9
20080401,BK-T18U-62,200.87,OUT,9,1807.83
20080401,BK-T18Y-44,162.93,OUT,30,4887.900000000001
20080401,BK-T18Y-50,182.17,OUT,39,7104.629999999999
20080401,BK-T18Y-54,169.17,OUT,13,2199.21
20080401,BK-T18Y-58,163.07,OUT,5,815.3499999999999
20080401,BK-T18Y-62,167.1,OUT,40,6684.0
20080401,BK-T44U-46,415.09,OUT,22,9131.98
20080401,BK-T44U-50,372.27,OUT,13,4839.51
20080401,BK-T44U-54,364.38,OUT,43,15668.34
20080401,BK-T44U-60,387.32,OUT,42,16267.44
20080401,BK-T79U-46,807.26,OUT,51,41170.26
20080401,BK-T79U-50,687.31,OUT,30,20619.3
20080401,BK-T79U-54,688.52,OUT,12,8262.24
20080401,BK-T79U-60,673.34,OUT,72,48480.48
20080401,BK-T79Y-46,460.41,OUT,38,17495.58
20080401,BK-T79Y-50,657.22,OUT,25,16430.5
20080401,BK-T79Y-54,658.47,OUT,9,5926.2300000000005
20080401,BK-T79Y-60,463.34,OUT,42,19460.28
20080401,FR-M21B-42,71.62,OUT,18,1289.16
20080401,FR-M21B-44,76.51,OUT,39,2983.8900000000003
20080401,FR-M21B-48,95.68,OUT,38,3635.84
20080401,FR-M21S-40,93.43,OUT,18,1681.7400000000002
20080401,FR-M21S-42,75.95,OUT,32,2430.4
20080401,FR-M21S-44,96.97,OUT,27,2618.19
20080401,FR-M21S-52,78.1,OUT,18,1405.8
20080401,FR-M63S-40,120.7,OUT,57,6879.900000000001
20080401,FR-M63S-42,123.6,OUT,30,3708.0
20080401,FR-M63S-46,126.16,OUT,10,1261.6
20080401,FR-M94B-38,400.03,OUT,17,6800.509999999999
20080401,FR-M94B-42,334.61,OUT,39,13049.79
20080401,FR-M94S-38,444.27,OUT,34,15105.18
20080401,FR-M94S-42,404.32,OUT,6,2425.92
20080401,FR-M94S-46,453.68,OUT,15,6805.2
20080401,FR-R38B-44,123.55,OUT,2,247.1
20080401,FR-R38B-52,155.56,OUT,29,4511.24
20080401,FR-R38B-58,123.84,OUT,24,2972.16
20080401,FR-R72Y-38,212.86,OUT,33,7024.38
20080401,FR-R72Y-44,190.24,OUT,28,5326.72
20080401,FR-R72Y-48,253.18,OUT,30,7595.400000000001
20080401,FR-R92B-44,549.72,OUT,9,4947.4800000000005
20080401,FR-R92R-44,499.66,OUT,9,4496.9400000000005
20080401,FR-R92R-62,461.64,OUT,11,5078.04
20080401,FR-T67U-50,109.95,OUT,18,1979.1000000000001
20080401,FR-T67U-54,126.38,OUT,16,2022.08
20080401,FR-T67Y-44,109.31,OUT,12,1311.72
20080401,FR-T67Y-50,108.2,OUT,12,1298.4
20080401,FR-T67Y-62,115.77,OUT,26,3010.02
20080401,FR-T98U-46,344.61,OUT,4,1378.44
20080401,FR-T98U-50,322.38,OUT,4,1289.52
20080401,FR-T98U-54,294.34,OUT,37,10890.58
20080401,FR-T98U-60,346.95,OUT,16,5551.2
20080401,FR-T98Y-46,336.08,OUT,1,336.08
20080401,FR-T98Y-54,325.42,OUT,30,9762.6
20080401,FR-T98Y-60,283.31,OUT,17,4816.27
20080402,BK-M18B-42,160.05,OUT,1,160.05
20080402,BK-M18B-44,199.51,OUT,2,399.02
20080402,BK-M38S-40,269.8,OUT,1,269.8
20080402,BK-M68B-42,740.79,OUT,2,1481.58
20080402,BK-M68B-46,635.74,OUT,2,1271.48
20080402,BK-M68S-38,736.05,OUT,2,1472.1
20080402,BK-M68S-46,773.13,OUT,1,773.13
20080402,BK-R19B-48,184.13,OUT,1,184.13
20080402,BK-R19B-52,240.36,OUT,3,721.08
20080402,BK-R19B-58,256.36,OUT,2,512.72
20080402,BK-R64Y-38,424.86,OUT,1,424.86
20080402,BK-R64Y-44,456.85,OUT,1,456.85
20080402,BK-R79Y-40,712.64,OUT,1,712.64
20080402,BK-R79Y-48,617.86,OUT,1,617.86
20080402,BK-R89B-44,1058.52,OUT,1,1058.52
20080402,BK-R89R-58,1084.43,OUT,1,1084.43
20080402,BK-T18U-44,202.81,OUT,1,202.81
20080402,BK-T18U-54,169.26,OUT,1,169.26
20080402,BK-T18Y-58,162.35,OUT,1,162.35
20080402,BK-T18Y-62,167.21,OUT,1,167.21
20080402,BK-T44U-46,414.96,OUT,2,829.92
20080402,BK-T44U-54,363.65,OUT,1,363.65
20080402,BK-T79U-46,808.8,OUT,1,808.8
20080402,BK-T79U-50,690.54,OUT,2,1381.08
20080402,BK-T79Y-54,658.93,OUT,1,658.93
20080402,BK-T79Y-60,463.34,OUT,1,463.34
20080403,BK-M18B-42,159.81,OUT,1,159.81
20080403,BK-M18S-40,80.11,OUT,1,80.11
20080403,BK-M38S-38,334.49,OUT,2,668.98
20080403,BK-M38S-40,269.96,OUT,2,539.92
20080403,BK-M38S-46,294.38,OUT,1,294.38
20080403,BK-M68B-38,734.2,OUT,1,734.2
20080403,BK-M68B-42,739.98,OUT,1,739.98
20080403,BK-M68S-38,734.29,OUT,2,1468.58
20080403,BK-M68S-42,740.61,OUT,1,740.61
20080403,BK-M68S-46,775.99,OUT,1,775.99
20080403,BK-R19B-44,201.9,OUT,3,605.7
20080403,BK-R19B-48,183.28,OUT,2,366.56
20080403,BK-R19B-52,240.75,OUT,3,722.25
20080403,BK-R19B-58,257.03,OUT,2,514.06
20080403,BK-R64Y-42,591.55,OUT,1,591.55
20080403,BK-R64Y-44,458.13,OUT,1,458.13
20080403,BK-R79Y-40,712.07,OUT,1,712.07
20080403,BK-R79Y-42,541.94,OUT,2,1083.88
20080403,BK-R79Y-48,619.22,OUT,1,619.22
20080403,BK-R89B-52,945.38,OUT,2,1890.76
20080403,BK-T18U-58,199.41,OUT,1,199.41
20080403,BK-T18U-62,199.94,OUT,1,199.94
20080403,BK-T18Y-58,163.08,OUT,1,163.08
20080403,BK-T44U-46,416.87,OUT,1,416.87
20080403,BK-T79U-50,693.58,OUT,1,693.58
20080403,BK-T79U-54,691.63,OUT,2,1383.26
20080403,BK-T79Y-54,657.88,OUT,4,2631.52
20080403,BK-T79Y-60,463.16,OUT,1,463.16
20080404,BK-M38S-40,270.79,OUT,2,541.58
20080404,BK-M38S-46,293.27,OUT,1,293.27
20080404,BK-M68B-38,732.22,OUT,1,732.22
20080404,BK-M68B-42,737.31,OUT,4,2949.24
20080404,BK-M68S-38,735.83,OUT,2,1471.66
20080404,BK-M68S-42,741.5,OUT,1,741.5
20080404,BK-R19B-44,202.36,OUT,1,202.36
20080404,BK-R19B-48,183.57,OUT,2,367.14
20080404,BK-R19B-52,241.08,OUT,1,241.08
20080404,BK-R19B-58,257.39,OUT,2,514.78
20080404,BK-R64Y-42,592.32,OUT,1,592.32
20080404,BK-R64Y-44,456.44,OUT,1,456.44
20080404,BK-R79Y-40,711.0,OUT,2,1422.0
20080404,BK-R79Y-42,539.45,OUT,2,1078.9
20080404,BK-R79Y-44,750.46,OUT,1,750.46
20080404,BK-R79Y-48,619.1,OUT,1,619.1
20080404,BK-R89R-58,1085.3,OUT,1,1085.3
20080404,BK-T18U-50,166.01,OUT,1,166.01
20080404,BK-T18Y-50,180.12,OUT,1,180.12
20080404,BK-T44U-50,372.46,OUT,1,372.46
20080404,BK-T79U-54,689.69,OUT,1,689.69
20080404,BK-T79U-60,670.92,OUT,1,670.92
20080404,BK-T79Y-46,458.15,OUT,1,458.15
20080404,BK-T79Y-50,657.75,OUT,1,657.75
20080404,BK-T79Y-54,655.77,OUT,1,655.77
20080404,BK-T79Y-60,461.58,OUT,1,461.58
20080405,BK-M68S-38,733.7,OUT,1,733.7
20080405,BK-M68S-46,776.12,OUT,1,776.12
20080405,BK-R19B-48,183.1,OUT,1,183.1
20080405,BK-R79Y-42,539.39,OUT,1,539.39
20080405,BK-R89B-44,1060.31,OUT,1,1060.31
20080405,BK-R89B-52,943.57,OUT,2,1887.14
20080405,BK-T18U-58,199.91,OUT,1,199.91
20080405,BK-T18Y-62,167.59,OUT,1,167.59
20080405,BK-T44U-50,373.61,OUT,1,373.61
20080405,BK-T79U-50,694.82,OUT,1,694.82
20080405,BK-T79U-54,689.69,OUT,1,689.69
20080405,BK-T79U-60,667.76,OUT,1,667.76
20080405,BK-T79Y-50,658.86,OUT,1,658.86
20080406,BK-M38S-38,334.53,OUT,1,334.53
20080406,BK-M38S-46,291.33,OUT,1,291.33
20080406,BK-M68B-38,728.34,OUT,1,728.34
20080406,BK-M68B-42,738.49,OUT,3,2215.4700000000003
20080406,BK-M68B-46,634.01,OUT,3,1902.03
20080406,BK-M68S-42,745.28,OUT,1,745.28
20080406,BK-M68S-46,775.97,OUT,4,3103.88
20080406,BK-R19B-44,202.18,OUT,2,404.36
20080406,BK-R19B-48,183.98,OUT,2,367.96
20080406,BK-R19B-58,258.03,OUT,2,516.06
20080406,BK-R64Y-42,593.08,OUT,5,2965.4
20080406,BK-R64Y-44,457.72,OUT,1,457.72
20080406,BK-R79Y-42,541.01,OUT,1,541.01
20080406,BK-R79Y-44,744.47,OUT,1,744.47
20080406,BK-R89B-58,937.25,OUT,1,937.25
20080406,BK-T44U-50,374.99,OUT,1,374.99
20080406,BK-T44U-60,387.98,OUT,1,387.98
20080406,BK-T79U-46,807.4,OUT,1,807.4
20080406,BK-T79U-50,695.8,OUT,2,1391.6
20080406,BK-T79Y-54,653.35,OUT,1,653.35
20080406,BK-T79Y-60,463.2,OUT,1,463.2
20080407,BK-M18S-42,65.09,OUT,1,65.09
20080407,BK-M38S-40,269.84,OUT,2,539.68
20080407,BK-M38S-46,292.47,OUT,1,292.47
20080407,BK-M68B-38,725.72,OUT,1,725.72
20080407,BK-M68B-42,735.09,OUT,1,735.09
20080407,BK-M68B-46,631.1,OUT,1,631.1
20080407,BK-M68S-38,733.69,OUT,1,733.69
20080407,BK-M68S-46,779.38,OUT,2,1558.76
20080407,BK-R19B-44,202.79,OUT,1,202.79
20080407,BK-R19B-52,243.58,OUT,2,487.16
20080407,BK-R64Y-40,516.4,OUT,1,516.4
20080407,BK-R64Y-44,455.89,OUT,1,455.89
20080407,BK-R79Y-40,712.42,OUT,1,712.42
20080407,BK-R79Y-42,540.52,OUT,2,1081.04
20080407,BK-R79Y-48,617.18,OUT,2,1234.36
20080407,BK-R89B-58,935.38,OUT,1,935.38
20080407,BK-T18U-62,199.96,OUT,2,399.92
20080407,BK-T18Y-44,162.82,OUT,2,325.64
20080407,BK-T18Y-54,168.47,OUT,1,168.47
20080407,BK-T44U-46,412.67,OUT,1,412.67
20080407,BK-T44U-50,374.39,OUT,1,374.39
20080407,BK-T79Y-46,458.47,OUT,1,458.47
20080407,BK-T79Y-54,651.32,OUT,1,651.32
20080408,BK-M18B-48,178.7,OUT,1,178.7
20080408,BK-M38S-46,291.65,OUT,1,291.65
20080408,BK-M68B-46,632.42,OUT,1,632.42
20080408,BK-M68S-42,739.41,OUT,4,2957.64
20080408,BK-M68S-46,778.37,OUT,3,2335.11
20080408,BK-R19B-48,184.34,OUT,2,368.68
20080408,BK-R19B-52,243.21,OUT,3,729.63
20080408,BK-R64Y-38,425.32,OUT,1,425.32
20080408,BK-R64Y-42,589.64,OUT,1,589.64
20080408,BK-R79Y-40,712.92,OUT,1,712.92
20080408,BK-R79Y-42,541.28,OUT,1,541.28
20080408,BK-R79Y-44,748.79,OUT,2,1497.58
20080408,BK-R79Y-48,614.9,OUT,1,614.9
20080408,BK-R89B-48,928.03,OUT,1,928.03
20080408,BK-R89R-58,1093.65,OUT,1,1093.65
20080408,BK-T18U-54,168.62,OUT,1,168.62
20080408,BK-T44U-54,364.41,OUT,1,364.41
20080408,BK-T79U-50,693.78,OUT,1,693.78
20080408,BK-T79Y-54,653.67,OUT,1,653.67
20080409,BK-M68B-46,633.25,OUT,3,1899.75
20080409,BK-M68S-38,729.44,OUT,2,1458.88
20080409,BK-M68S-42,739.19,OUT,1,739.19
20080409,BK-R19B-44,202.3,OUT,2,404.6
20080409,BK-R19B-48,183.73,OUT,1,183.73
20080409,BK-R19B-52,242.97,OUT,2,485.94
20080409,BK-R19B-58,258.0,OUT,2,516.0
20080409,BK-R64Y-42,590.77,OUT,2,1181.54
20080409,BK-R79Y-40,711.21,OUT,1,711.21
20080409,BK-R79Y-42,540.52,OUT,1,540.52
20080409,BK-R79Y-44,746.32,OUT,2,1492.64
20080409,BK-R79Y-48,617.11,OUT,2,1234.22
20080409,BK-R89B-48,924.79,OUT,1,924.79
20080409,BK-R89B-52,945.54,OUT,1,945.54
20080409,BK-R89R-58,1092.11,OUT,1,1092.11
20080409,BK-T18Y-50,179.04,OUT,1,179.04
20080409,BK-T79U-46,806.92,OUT,1,806.92
20080409,BK-T79U-50,691.28,OUT,1,691.28
20080409,BK-T79Y-50,651.45,OUT,1,651.45
20080409,BK-T79Y-54,652.69,OUT,1,652.69
20080409,BK-T79Y-60,466.59,OUT,1,466.59
20080410,BK-M68B-38,726.14,OUT,1,726.14
20080410,BK-M68B-42,737.21,OUT,3,2211.63
20080410,BK-M68B-46,631.79,OUT,1,631.79
20080410,BK-M68S-42,736.75,OUT,1,736.75
20080410,BK-R19B-48,182.87,OUT,3,548.61
20080410,BK-R19B-52,243.82,OUT,4,975.28
20080410,BK-R19B-58,257.77,OUT,1,257.77
20080410,BK-R64Y-38,426.77,OUT,1,426.77
20080410,BK-R64Y-40,518.41,OUT,2,1036.82
20080410,BK-R64Y-48,413.91,OUT,1,413.91
20080410,BK-R89B-44,1062.52,OUT,1,1062.52
20080410,BK-R89R-58,1087.75,OUT,3,3263.25
20080410,BK-T18U-58,198.33,OUT,1,198.33
20080410,BK-T18Y-54,167.58,OUT,1,167.58
20080410,BK-T44U-60,384.8,OUT,1,384.8
20080410,BK-T79U-46,807.4,OUT,1,807.4
20080410,BK-T79U-50,693.28,OUT,1,693.28
20080410,BK-T79U-54,677.57,OUT,1,677.57
20080410,BK-T79U-60,664.83,OUT,1,664.83
20080410,BK-T79Y-46,458.73,OUT,1,458.73
20080411,BK-M38S-38,333.12,OUT,1,333.12
20080411,BK-M38S-40,271.6,OUT,1,271.6
20080411,BK-M38S-46,293.81,OUT,1,293.81
20080411,BK-M68B-42,735.22,OUT,1,735.22
20080411,BK-M68B-46,633.62,OUT,2,1267.24
20080411,BK-R19B-44,200.97,OUT,3,602.91
20080411,BK-R19B-48,182.48,OUT,1,182.48
20080411,BK-R19B-52,243.57,OUT,1,243.57
20080411,BK-R19B-58,258.44,OUT,3,775.3199999999999
20080411,BK-R64Y-40,517.79,OUT,2,1035.58
20080411,BK-R64Y-42,590.47,OUT,1,590.47
20080411,BK-R64Y-44,450.93,OUT,1,450.93
20080411,BK-R79Y-44,739.84,OUT,1,739.84
20080411,BK-R79Y-48,618.4,OUT,1,618.4
20080411,BK-R89B-48,926.26,OUT,1,926.26
20080411,BK-T18U-50,167.59,OUT,1,167.59
20080411,BK-T18U-62,201.32,OUT,1,201.32
20080411,BK-T79U-46,808.05,OUT,2,1616.1
20080411,BK-T79U-50,690.72,OUT,1,690.72
20080411,BK-T79Y-46,458.82,OUT,1,458.82
20080411,BK-T79Y-50,646.96,OUT,1,646.96
20080411,BK-T79Y-54,657.2,OUT,1,657.2
20080412,BK-M18S-48,74.81,OUT,1,74.81
20080412,BK-M18S-52,65.18,OUT,1,65.18
20080412,BK-M38S-38,333.52,OUT,2,667.04
20080412,BK-M38S-40,272.01,OUT,1,272.01
20080412,BK-M68B-38,726.0,OUT,1,726.0
20080412,BK-M68B-42,733.38,OUT,1,733.38
20080412,BK-M68S-38,728.34,OUT,2,1456.68
20080412,BK-M68S-42,737.41,OUT,3,2212.23
20080412,BK-M68S-46,784.14,OUT,1,784.14
20080412,BK-R19B-52,242.48,OUT,2,484.96
20080412,BK-R19B-58,258.85,OUT,3,776.5500000000001
20080412,BK-R64Y-48,412.95,OUT,1,412.95
20080412,BK-R79Y-40,716.13,OUT,2,1432.26
20080412,BK-R79Y-42,537.28,OUT,1,537.28
20080412,BK-R79Y-48,619.45,OUT,1,619.45
20080412,BK-T18U-62,200.48,OUT,1,200.48
20080412,BK-T44U-46,412.09,OUT,1,412.09
20080412,BK-T44U-60,384.03,OUT,1,384.03
20080412,BK-T79U-50,690.44,OUT,1,690.44
20080412,BK-T79U-54,676.28,OUT,1,676.28
20080412,BK-T79U-60,662.17,OUT,2,1324.34
20080413,BK-M18B-40,208.82,OUT,1,208.82
20080413,BK-M18B-52,194.71,OUT,1,194.71
20080413,BK-M18S-44,85.18,OUT,1,85.18
20080413,BK-M38S-38,332.35,OUT,1,332.35
20080413,BK-M38S-42,322.05,OUT,1,322.05
20080413,BK-M68B-46,635.52,OUT,2,1271.04
20080413,BK-R19B-48,182.72,OUT,1,182.72
20080413,BK-R64Y-38,423.07,OUT,1,423.07
20080413,BK-R64Y-42,591.23,OUT,1,591.23
20080413,BK-R79Y-40,717.34,OUT,1,717.34
20080413,BK-R79Y-42,538.73,OUT,1,538.73
20080413,BK-R79Y-48,617.29,OUT,2,1234.58
20080413,BK-T18U-62,201.46,OUT,2,402.92
20080413,BK-T18Y-58,161.92,OUT,1,161.92
20080413,BK-T79Y-46,456.85,OUT,1,456.85
20080414,BK-M18B-40,209.53,OUT,1,209.53
20080414,BK-M38S-38,330.89,OUT,1,330.89
20080414,BK-M38S-40,273.1,OUT,1,273.1
20080414,BK-M38S-42,321.67,OUT,1,321.67
20080414,BK-M38S-46,291.58,OUT,2,583.16
20080414,BK-M68B-38,727.81,OUT,4,2911.24
20080414,BK-M68B-42,728.18,OUT,3,2184.54
20080414,BK-M68S-38,727.97,OUT,1,727.97
20080414,BK-M68S-46,787.91,OUT,2,1575.82
20080414,BK-R19B-44,200.62,OUT,1,200.62
20080414,BK-R19B-48,183.03,OUT,1,183.03
20080414,BK-R19B-58,259.06,OUT,2,518.12
20080414,BK-R64Y-42,593.19,OUT,1,593.19
20080414,BK-R64Y-44,449.58,OUT,1,449.58
20080414,BK-R79Y-40,720.5,OUT,1,720.5
20080414,BK-R79Y-48,618.52,OUT,2,1237.04
20080414,BK-R89B-44,1072.11,OUT,1,1072.11
20080414,BK-T44U-50,372.82,OUT,2,745.64
20080414,BK-T79U-46,807.79,OUT,1,807.79
20080414,BK-T79U-54,673.23,OUT,1,673.23
20080414,BK-T79Y-60,467.99,OUT,1,467.99
20080415,BK-M18B-40,209.72,OUT,1,209.72
20080415,BK-M18B-48,178.0,OUT,1,178.0
20080415,BK-M18S-52,65.4,OUT,1,65.4
20080415,BK-M38S-38,329.6,OUT,1,329.6
20080415,BK-M38S-42,321.99,OUT,1,321.99
20080415,BK-M68B-38,730.72,OUT,2,1461.44
20080415,BK-M68B-46,638.13,OUT,5,3190.65
20080415,BK-M68S-38,725.42,OUT,1,725.42
20080415,BK-M68S-46,784.36,OUT,2,1568.72
20080415,BK-R19B-48,182.7,OUT,1,182.7
20080415,BK-R64Y-38,421.04,OUT,1,421.04
20080415,BK-R64Y-40,524.92,OUT,3,1574.7599999999998
20080415,BK-R64Y-42,590.52,OUT,1,590.52
20080415,BK-R64Y-44,447.87,OUT,1,447.87
20080415,BK-R79Y-44,730.64,OUT,2,1461.28
20080415,BK-R79Y-48,619.88,OUT,1,619.88
20080415,BK-T18Y-44,160.9,OUT,1,160.9
20080415,BK-T18Y-58,161.51,OUT,1,161.51
20080415,BK-T79U-50,694.86,OUT,1,694.86
20080415,BK-T79U-60,659.71,OUT,1,659.71
20080416,BK-M18B-52,194.01,OUT,1,194.01
20080416,BK-M38S-38,328.45,OUT,1,328.45
20080416,BK-M38S-42,322.96,OUT,1,322.96
20080416,BK-M68B-38,733.57,OUT,1,733.57
