DateKey,FullDateAlternateKey,DayNumberOfWeek,EnglishDayNameOfWeek,DayNumberOfMonth,MonthNumberOfYear,EnglishMonthName,CalendarQuarter,CalendarYear,FiscalYear
20080723,2008-07-23,4,Wednesday,23,7,July,3,2008,2009
20080724,2008-07-24,5,Thursday,24,7,July,3,2008,2009
20080725,2008-07-25,6,Friday,25,7,July,3,2008,2009
20080726,2008-07-26,7,Saturday,26,7,July,3,2008,2009
20080727,2008-07-27,1,Sunday,27,7,July,3,2008,2009
20080728,2008-07-28,2,Monday,28,7,July,3,2008,2009
20080729,2008-07-29,3,Tuesday,29,7,July,3,2008,2009
20080730,2008-07-30,4,Wednesday,30,7,July,3,2008,2009
20080731,2008-07-31,5,Thursday,31,7,July,3,2008,2009
20080801,2008-08-01,6,Friday,1,8,August,3,2008,2009
20080802,2008-08-02,7,Saturday,2,8,August,3,2008,2009
20080803,2008-08-03,1,Sunday,3,8,August,3,2008,2009
20080804,2008-08-04,2,Monday,4,8,August,3,2008,2009
20080805,2008-08-05,3,Tuesday,5,8,August,3,2008,2009
20080806,2008-08-06,4,Wednesday,6,8,August,3,2008,2009
20080807,2008-08-07,5,Thursday,7,8,August,3,2008,2009
20080808,2008-08-08,6,Friday,8,8,August,3,2008,2009
20080809,2008-08-09,7,Saturday,9,8,August,3,2008,2009
20080810,2008-08-10,1,Sunday,10,8,August,3,2008,2009
20080811,2008-08-11,2,Monday,11,8,August,3,2008,2009
20080812,2008-08-12,3,Tuesday,12,8,August,3,2008,2009
20080813,2008-08-13,4,Wednesday,13,8,August,3,2008,2009
20080814,2008-08-14,5,Thursday,14,8,August,3,2008,2009
20080815,2008-08-15,6,Friday,15,8,August,3,2008,2009
20080816,2008-08-16,7,Saturday,16,8,August,3,2008,2009
20080817,2008-08-17,1,Sunday,17,8,August,3,2008,2009
20080818,2008-08-18,2,Monday,18,8,August,3,2008,2009
20080819,2008-08-19,3,Tuesday,19,8,August,3,2008,2009
20080820,2008-08-20,4,Wednesday,20,8,August,3,2008,2009
20080821,2008-08-21,5,Thursday,21,8,August,3,2008,2009
20080822,2008-08-22,6,Friday,22,8,August,3,2008,2009
20080823,2008-08-23,7,Saturday,23,8,August,3,2008,2009
20080824,2008-08-24,1,Sunday,24,8,August,3,2008,2009
20080825,2008-08-25,2,Monday,25,8,August,3,2008,2009
20080826,2008-08-26,3,Tuesday,26,8,August,3,2008,2009
20080827,2008-08-27,4,Wednesday,27,8,August,3,2008,2009
20080828,2008-08-28,5,Thursday,28,8,August,3,2008,2009
20080829,2008-08-29,6,Friday,29,8,August,3,2008,2009
20080830,2008-08-30,7,Saturday,30,8,August,3,2008,2009
20080831,2008-08-31,1,Sunday,31,8,August,3,2008,2009
20080901,2008-09-01,2,Monday,1,9,September,3,2008,2009
20080902,2008-09-02,3,Tuesday,2,9,September,3,2008,2009
20080903,2008-09-03,4,Wednesday,3,9,September,3,2008,2009
20080904,2008-09-04,5,Thursday,4,9,September,3,2008,2009
20080905,2008-09-05,6,Friday,5,9,September,3,2008,2009
20080906,2008-09-06,7,Saturday,6,9,September,3,2008,2009
20080907,2008-09-07,1,Sunday,7,9,September,3,2008,2009
20080908,2008-09-08,2,Monday,8,9,September,3,2008,2009
20080909,2008-09-09,3,Tuesday,9,9,September,3,2008,2009
20080910,2008-09-10,4,Wednesday,10,9,September,3,2008,2009
20080911,2008-09-11,5,Thursday,11,9,September,3,2008,2009
20080912,2008-09-12,6,Friday,12,9,September,3,2008,2009
20080913,2008-09-13,7,Saturday,13,9,September,3,2008,2009
20080914,2008-09-14,1,Sunday,14,9,September,3,2008,2009
20080915,2008-09-15,2,Monday,15,9,September,3,2008,2009
20080916,2008-09-16,3,Tuesday,16,9,September,3,2008,2009
20080917,2008-09-17,4,Wednesday,17,9,September,3,2008,2009
20080918,2008-09-18,5,Thursday,18,9,September,3,2008,2009
20080919,2008-09-19,6,Friday,19,9,September,3,2008,2009
20080920,2008-09-20,7,Saturday,20,9,September,3,2008,2009
20080921,2008-09-21,1,Sunday,21,9,September,3,2008,2009
20080922,2008-09-22,2,Monday,22,9,September,3,2008,2009
20080923,2008-09-23,3,Tuesday,23,9,September,3,2008,2009
20080924,2008-09-24,4,Wednesday,24,9,September,3,2008,2009
20080925,2008-09-25,5,Thursday,25,9,September,3,2008,2009
20080926,2008-09-26,6,Friday,26,9,September,3,2008,2009
20080927,2008-09-27,7,Saturday,27,9,September,3,2008,2009
20080928,2008-09-28,1,Sunday,28,9,September,3,2008,2009
20080929,2008-09-29,2,Monday,29,9,September,3,2008,2009
20080930,2008-09-30,3,Tuesday,30,9,September,3,2008,2009
20081001,2008-10-01,4,Wednesday,1,10,October,4,2008,2009
20081002,2008-10-02,5,Thursday,2,10,October,4,2008,2009
20081003,2008-10-03,6,Friday,3,10,October,4,2008,2009
20081004,2008-10-04,7,Saturday,4,10,October,4,2008,2009
20081005,2008-10-05,1,Sunday,5,10,October,4,2008,2009
20081006,2008-10-06,2,Monday,6,10,October,4,2008,2009
20081007,2008-10-07,3,Tuesday,7,10,October,4,2008,2009
20081008,2008-10-08,4,Wednesday,8,10,October,4,2008,2009
20081009,2008-10-09,5,Thursday,9,10,October,4,2008,2009
20081010,2008-10-10,6,Friday,10,10,October,4,2008,2009
20081011,2008-10-11,7,Saturday,11,10,October,4,2008,2009
20081012,2008-10-12,1,Sunday,12,10,October,4,2008,2009
20081013,2008-10-13,2,Monday,13,10,October,4,2008,2009
20081014,2008-10-14,3,Tuesday,14,10,October,4,2008,2009
20081015,2008-10-15,4,Wednesday,15,10,October,4,2008,2009
20081016,2008-10-16,5,Thursday,16,10,October,4,2008,2009
20081017,2008-10-17,6,Friday,17,10,October,4,2008,2009
20081018,2008-10-18,7,Saturday,18,10,October,4,2008,2009
20081019,2008-10-19,1,Sunday,19,10,October,4,2008,2009
20081020,2008-10-20,2,Monday,20,10,October,4,2008,2009
20081021,2008-10-21,3,Tuesday,21,10,October,4,2008,2009
20081022,2008-10-22,4,Wednesday,22,10,October,4,2008,2009
20081023,2008-10-23,5,Thursday,23,10,October,4,2008,2009
20081024,2008-10-24,6,Friday,24,10,October,4,2008,2009
20081025,2008-10-25,7,Saturday,25,10,October,4,2008,2009
20081026,2008-10-26,1,Sunday,26,10,October,4,2008,2009
20081027,2008-10-27,2,Monday,27,10,October,4,2008,2009
20081028,2008-10-28,3,Tuesday,28,10,October,4,2008,2009
20081029,2008-10-29,4,Wednesday,29,10,October,4,2008,2009
20081030,2008-10-30,5,Thursday,30,10,October,4,2008,2009
20081031,2008-10-31,6,Friday,31,10,October,4,2008,2009
20081101,2008-11-01,7,Saturday,1,11,November,4,2008,2009
20081102,2008-11-02,1,Sunday,2,11,November,4,2008,2009
20081103,2008-11-03,2,Monday,3,11,November,4,2008,2009
20081104,2008-11-04,3,Tuesday,4,11,November,4,2008,2009
20081105,2008-11-05,4,Wednesday,5,11,November,4,2008,2009
20081106,2008-11-06,5,Thursday,6,11,November,4,2008,2009
20081107,2008-11-07,6,Friday,7,11,November,4,2008,2009
20081108,2008-11-08,7,Saturday,8,11,November,4,2008,2009
20081109,2008-11-09,1,Sunday,9,11,November,4,2008,2009
20081110,2008-11-10,2,Monday,10,11,November,4,2008,2009
20081111,2008-11-11,3,Tuesday,11,11,November,4,2008,2009
20081112,2008-11-12,4,Wednesday,12,11,November,4,2008,2009
20081113,2008-11-13,5,Thursday,13,11,November,4,2008,2009
20081114,2008-11-14,6,Friday,14,11,November,4,2008,2009
20081115,2008-11-15,7,Saturday,15,11,November,4,2008,2009
20081116,2008-11-16,1,Sunday,16,11,November,4,2008,2009
20081117,2008-11-17,2,Monday,17,11,November,4,2008,2009
20081118,2008-11-18,3,Tuesday,18,11,November,4,2008,2009
20081119,2008-11-19,4,Wednesday,19,11,November,4,2008,2009
20081120,2008-11-20,5,Thursday,20,11,November,4,2008,2009
20081121,2008-11-21,6,Friday,21,11,November,4,2008,2009
20081122,2008-11-22,7,Saturday,22,11,November,4,2008,2009
20081123,2008-11-23,1,Sunday,23,11,November,4,2008,2009
20081124,2008-11-24,2,Monday,24,11,November,4,2008,2009
20081125,2008-11-25,3,Tuesday,25,11,November,4,2008,2009
20081126,2008-11-26,4,Wednesday,26,11,November,4,2008,2009
20081127,2008-11-27,5,Thursday,27,11,November,4,2008,2009
20081128,2008-11-28,6,Friday,28,11,November,4,2008,2009
20081129,2008-11-29,7,Saturday,29,11,November,4,2008,2009
20081130,2008-11-30,1,Sunday,30,11,November,4,2008,2009
20081201,2008-12-01,2,Monday,1,12,December,4,2008,2009
20081202,2008-12-02,3,Tuesday,2,12,December,4,2008,2009
20081203,2008-12-03,4,Wednesday,3,12,December,4,2008,2009
20081204,2008-12-04,5,Thursday,4,12,December,4,2008,2009
20081205,2008-12-05,6,Friday,5,12,December,4,2008,2009
20081206,2008-12-06,7,Saturday,6,12,December,4,2008,2009
20081207,2008-12-07,1,Sunday,7,12,December,4,2008,2009
20081208,2008-12-08,2,Monday,8,12,December,4,2008,2009
20081209,2008-12-09,3,Tuesday,9,12,December,4,2008,2009
20081210,2008-12-10,4,Wednesday,10,12,December,4,2008,2009
20081211,2008-12-11,5,Thursday,11,12,December,4,2008,2009
20081212,2008-12-12,6,Friday,12,12,December,4,2008,2009
20081213,2008-12-13,7,Saturday,13,12,December,4,2008,2009
20081214,2008-12-14,1,Sunday,14,12,December,4,2008,2009
20081215,2008-12-15,2,Monday,15,12,December,4,2008,2009
20081216,2008-12-16,3,Tuesday,16,12,December,4,2008,2009
20081217,2008-12-17,4,Wednesday,17,12,December,4,2008,2009
20081218,2008-12-18,5,Thursday,18,12,December,4,2008,2009
20081219,2008-12-19,6,Friday,19,12,December,4,2008,2009
20081220,2008-12-20,7,Saturday,20,12,December,4,2008,2009
20081221,2008-12-21,1,Sunday,21,12,December,4,2008,2009
20081222,2008-12-22,2,Monday,22,12,December,4,2008,2009
20081223,2008-12-23,3,Tuesday,23,12,December,4,2008,2009
20081224,2008-12-24,4,Wednesday,24,12,December,4,2008,2009
20081225,2008-12-25,5,Thursday,25,12,December,4,2008,2009
20081226,2008-12-26,6,Friday,26,12,December,4,2008,2009
20081227,2008-12-27,7,Saturday,27,12,December,4,2008,2009
20081228,2008-12-28,1,Sunday,28,12,December,4,2008,2009
20081229,2008-12-29,2,Monday,29,12,December,4,2008,2009
20081230,2008-12-30,3,Tuesday,30,12,December,4,2008,2009
20081231,2008-12-31,4,Wednesday,31,12,December,4,2008,2009
20090101,2009-01-01,5,Thursday,1,1,January,1,2009,2009
20090102,2009-01-02,6,Friday,2,1,January,1,2009,2009
20090103,2009-01-03,7,Saturday,3,1,January,1,2009,2009
20090104,2009-01-04,1,Sunday,4,1,January,1,2009,2009
20090105,2009-01-05,2,Monday,5,1,January,1,2009,2009
20090106,2009-01-06,3,Tuesday,6,1,January,1,2009,2009
20090107,2009-01-07,4,Wednesday,7,1,January,1,2009,2009
20090108,2009-01-08,5,Thursday,8,1,January,1,2009,2009
20090109,2009-01-09,6,Friday,9,1,January,1,2009,2009
20090110,2009-01-10,7,Saturday,10,1,January,1,2009,2009
20090111,2009-01-11,1,Sunday,11,1,January,1,2009,2009
20090112,2009-01-12,2,Monday,12,1,January,1,2009,2009
20090113,2009-01-13,3,Tuesday,13,1,January,1,2009,2009
20090114,2009-01-14,4,Wednesday,14,1,January,1,2009,2009
20090115,2009-01-15,5,Thursday,15,1,January,1,2009,2009
20090116,2009-01-16,6,Friday,16,1,January,1,2009,2009
20090117,2009-01-17,7,Saturday,17,1,January,1,2009,2009
20090118,2009-01-18,1,Sunday,18,1,January,1,2009,2009
20090119,2009-01-19,2,Monday,19,1,January,1,2009,2009
20090120,2009-01-20,3,Tuesday,20,1,January,1,2009,2009
20090121,2009-01-21,4,Wednesday,21,1,January,1,2009,2009
20090122,2009-01-22,5,Thursday,22,1,January,1,2009,2009
20090123,2009-01-23,6,Friday,23,1,January,1,2009,2009
20090124,2009-01-24,7,Saturday,24,1,January,1,2009,2009
20090125,2009-01-25,1,Sunday,25,1,January,1,2009,2009
20090126,2009-01-26,2,Monday,26,1,January,1,2009,2009
20090127,2009-01-27,3,Tuesday,27,1,January,1,2009,2009
20090128,2009-01-28,4,Wednesday,28,1,January,1,2009,2009
20090129,2009-01-29,5,Thursday,29,1,January,1,2009,2009
20090130,2009-01-30,6,Friday,30,1,January,1,2009,2009
20090131,2009-01-31,7,Saturday,31,1,January,1,2009,2009
20090201,2009-02-01,1,Sunday,1,2,February,1,2009,2009
20090202,2009-02-02,2,Monday,2,2,February,1,2009,2009
20090203,2009-02-03,3,Tuesday,3,2,February,1,2009,2009
20090204,2009-02-04,4,Wednesday,4,2,February,1,2009,2009
20090205,2009-02-05,5,Thursday,5,2,February,1,2009,2009
20090206,2009-02-06,6,Friday,6,2,February,1,2009,2009
20090207,2009-02-07,7,Saturday,7,2,February,1,2009,2009
20090208,2009-02-08,1,Sunday,8,2,February,1,2009,2009
20090209,2009-02-09,2,Monday,9,2,February,1,2009,2009
20090210,2009-02-10,3,Tuesday,10,2,February,1,2009,2009
20090211,2009-02-11,4,Wednesday,11,2,February,1,2009,2009
20090212,2009-02-12,5,Thursday,12,2,February,1,2009,2009
20090213,2009-02-13,6,Friday,13,2,February,1,2009,2009
20090214,2009-02-14,7,Saturday,14,2,February,1,2009,2009
20090215,2009-02-15,1,Sunday,15,2,February,1,2009,2009
20090216,2009-02-16,2,Monday,16,2,February,1,2009,2009
20090217,2009-02-17,3,Tuesday,17,2,February,1,2009,2009
20090218,2009-02-18,4,Wednesday,18,2,February,1,2009,2009
20090219,2009-02-19,5,Thursday,19,2,February,1,2009,2009
20090220,2009-02-20,6,Friday,20,2,February,1,2009,2009
20090221,2009-02-21,7,Saturday,21,2,February,1,2009,2009
20090222,2009-02-22,1,Sunday,22,2,February,1,2009,2009
20090223,2009-02-23,2,Monday,23,2,February,1,2009,2009
20090224,2009-02-24,3,Tuesday,24,2,February,1,2009,2009
20090225,2009-02-25,4,Wednesday,25,2,February,1,2009,2009
20090226,2009-02-26,5,Thursday,26,2,February,1,2009,2009
20090227,2009-02-27,6,Friday,27,2,February,1,2009,2009
20090228,2009-02-28,7,Saturday,28,2,February,1,2009,2009
20090301,2009-03-01,1,Sunday,1,3,March,1,2009,2009
20090302,2009-03-02,2,Monday,2,3,March,1,2009,2009
20090303,2009-03-03,3,Tuesday,3,3,March,1,2009,2009
20090304,2009-03-04,4,Wednesday,4,3,March,1,2009,2009
20090305,2009-03-05,5,Thursday,5,3,March,1,2009,2009
20090306,2009-03-06,6,Friday,6,3,March,1,2009,2009
20090307,2009-03-07,7,Saturday,7,3,March,1,2009,2009
20090308,2009-03-08,1,Sunday,8,3,March,1,2009,2009
20090309,2009-03-09,2,Monday,9,3,March,1,2009,2009
20090310,2009-03-10,3,Tuesday,10,3,March,1,2009,2009
20090311,2009-03-11,4,Wednesday,11,3,March,1,2009,2009
20090312,2009-03-12,5,Thursday,12,3,March,1,2009,2009
20090313,2009-03-13,6,Friday,13,3,March,1,2009,2009
20090314,2009-03-14,7,Saturday,14,3,March,1,2009,2009
20090315,2009-03-15,1,Sunday,15,3,March,1,2009,2009
20090316,2009-03-16,2,Monday,16,3,March,1,2009,2009
20090317,2009-03-17,3,Tuesday,17,3,March,1,2009,2009
20090318,2009-03-18,4,Wednesday,18,3,March,1,2009,2009
20090319,2009-03-19,5,Thursday,19,3,March,1,2009,2009
20090320,2009-03-20,6,Friday,20,3,March,1,2009,2009
20090321,2009-03-21,7,Saturday,21,3,March,1,2009,2009
20090322,2009-03-22,1,Sunday,22,3,March,1,2009,2009
20090323,2009-03-23,2,Monday,23,3,March,1,2009,2009
20090324,2009-03-24,3,Tuesday,24,3,March,1,2009,2009
20090325,2009-03-25,4,Wednesday,25,3,March,1,2009,2009
20090326,2009-03-26,5,Thursday,26,3,March,1,2009,2009
20090327,2009-03-27,6,Friday,27,3,March,1,2009,2009
20090328,2009-03-28,7,Saturday,28,3,March,1,2009,2009
20090329,2009-03-29,1,Sunday,29,3,March,1,2009,2009
20090330,2009-03-30,2,Monday,30,3,March,1,2009,2009
20090331,2009-03-31,3,Tuesday,31,3,March,1,2009,2009
20090401,2009-04-01,4,Wednesday,1,4,April,2,2009,2009
20090402,2009-04-02,5,Thursday,2,4,April,2,2009,2009
20090403,2009-04-03,6,Friday,3,4,April,2,2009,2009
20090404,2009-04-04,7,Saturday,4,4,April,2,2009,2009
20090405,2009-04-05,1,Sunday,5,4,April,2,2009,2009
20090406,2009-04-06,2,Monday,6,4,April,2,2009,2009
20090407,2009-04-07,3,Tuesday,7,4,April,2,2009,2009
20090408,2009-04-08,4,Wednesday,8,4,April,2,2009,2009
20090409,2009-04-09,5,Thursday,9,4,April,2,2009,2009
20090410,2009-04-10,6,Friday,10,4,April,2,2009,2009
20090411,2009-04-11,7,Saturday,11,4,April,2,2009,2009
20090412,2009-04-12,1,Sunday,12,4,April,2,2009,2009
20090413,2009-04-13,2,Monday,13,4,April,2,2009,2009
20090414,2009-04-14,3,Tuesday,14,4,April,2,2009,2009
20090415,2009-04-15,4,Wednesday,15,4,April,2,2009,2009
20090416,2009-04-16,5,Thursday,16,4,April,2,2009,2009
20090417,2009-04-17,6,Friday,17,4,April,2,2009,2009
20090418,2009-04-18,7,Saturday,18,4,April,2,2009,2009
20090419,2009-04-19,1,Sunday,19,4,April,2,2009,2009
20090420,2009-04-20,2,Monday,20,4,April,2,2009,2009
20090421,2009-04-21,3,Tuesday,21,4,April,2,2009,2009
20090422,2009-04-22,4,Wednesday,22,4,April,2,2009,2009
20090423,2009-04-23,5,Thursday,23,4,April,2,2009,2009
20090424,2009-04-24,6,Friday,24,4,April,2,2009,2009
20090425,2009-04-25,7,Saturday,25,4,April,2,2009,2009
20090426,2009-04-26,1,Sunday,26,4,April,2,2009,2009
20090427,2009-04-27,2,Monday,27,4,April,2,2009,2009
20090428,2009-04-28,3,Tuesday,28,4,April,2,2009,2009
20090429,2009-04-29,4,Wednesday,29,4,April,2,2009,2009
20090430,2009-04-30,5,Thursday,30,4,April,2,2009,2009
20090501,2009-05-01,6,Friday,1,5,May,2,2009,2009
20090502,2009-05-02,7,Saturday,2,5,May,2,2009,2009
20090503,2009-05-03,1,Sunday,3,5,May,2,2009,2009
20090504,2009-05-04,2,Monday,4,5,May,2,2009,2009
20090505,2009-05-05,3,Tuesday,5,5,May,2,2009,2009
20090506,2009-05-06,4,Wednesday,6,5,May,2,2009,2009
20090507,2009-05-07,5,Thursday,7,5,May,2,2009,2009
20090508,2009-05-08,6,Friday,8,5,May,2,2009,2009
20090509,2009-05-09,7,Saturday,9,5,May,2,2009,2009
20090510,2009-05-10,1,Sunday,10,5,May,2,2009,2009
20090511,2009-05-11,2,Monday,11,5,May,2,2009,2009
20090512,2009-05-12,3,Tuesday,12,5,May,2,2009,2009
20090513,2009-05-13,4,Wednesday,13,5,May,2,2009,2009
20090514,2009-05-14,5,Thursday,14,5,May,2,2009,2009
20090515,2009-05-15,6,Friday,15,5,May,2,2009,2009
20090516,2009-05-16,7,Saturday,16,5,May,2,2009,2009
20090517,2009-05-17,1,Sunday,17,5,May,2,2009,2009
20090518,2009-05-18,2,Monday,18,5,May,2,2009,2009
20090519,2009-05-19,3,Tuesday,19,5,May,2,2009,2009
20090520,2009-05-20,4,Wednesday,20,5,May,2,2009,2009
20090521,2009-05-21,5,Thursday,21,5,May,2,2009,2009
20090522,2009-05-22,6,Friday,22,5,May,2,2009,2009
20090523,2009-05-23,7,Saturday,23,5,May,2,2009,2009
20090524,2009-05-24,1,Sunday,24,5,May,2,2009,2009
20090525,2009-05-25,2,Monday,25,5,May,2,2009,2009
20090526,2009-05-26,3,Tuesday,26,5,May,2,2009,2009
20090527,2009-05-27,4,Wednesday,27,5,May,2,2009,2009
20090528,2009-05-28,5,Thursday,28,5,May,2,2009,2009
20090529,2009-05-29,6,Friday,29,5,May,2,2009,2009
20090530,2009-05-30,7,Saturday,30,5,May,2,2009,2009
20090531,2009-05-31,1,Sunday,31,5,May,2,2009,2009
20090601,2009-06-01,2,Monday,1,6,June,2,2009,2009
20090602,2009-06-02,3,Tuesday,2,6,June,2,2009,2009
20090603,2009-06-03,4,Wednesday,3,6,June,2,2009,2009
20090604,2009-06-04,5,Thursday,4,6,June,2,2009,2009
20090605,2009-06-05,6,Friday,5,6,June,2,2009,2009
20090606,2009-06-06,7,Saturday,6,6,June,2,2009,2009
20090607,2009-06-07,1,Sunday,7,6,June,2,2009,2009
20090608,2009-06-08,2,Monday,8,6,June,2,2009,2009
20090609,2009-06-09,3,Tuesday,9,6,June,2,2009,2009
20090610,2009-06-10,4,Wednesday,10,6,June,2,2009,2009
20090611,2009-06-11,5,Thursday,11,6,June,2,2009,2009
20090612,2009-06-12,6,Friday,12,6,June,2,2009,2009
20090613,2009-06-13,7,Saturday,13,6,June,2,2009,2009
20090614,2009-06-14,1,Sunday,14,6,June,2,2009,2009
20090615,2009-06-15,2,Monday,15,6,June,2,2009,2009
20090616,2009-06-16,3,Tuesday,16,6,June,2,2009,2009
20090617,2009-06-17,4,Wednesday,17,6,June,2,2009,2009
20090618,2009-06-18,5,Thursday,18,6,June,2,2009,2009
20090619,2009-06-19,6,Friday,19,6,June,2,2009,2009
20090620,2009-06-20,7,Saturday,20,6,June,2,2009,2009
20090621,2009-06-21,1,Sunday,21,6,June,2,2009,2009
20090622,2009-06-22,2,Monday,22,6,June,2,2009,2009
20090623,2009-06-23,3,Tuesday,23,6,June,2,2009,2009
20090624,2009-06-24,4,Wednesday,24,6,June,2,2009,2009
20090625,2009-06-25,5,Thursday,25,6,June,2,2009,2009
20090626,2009-06-26,6,Friday,26,6,June,2,2009,2009
20090627,2009-06-27,7,Saturday,27,6,June,2,2009,2009
20090628,2009-06-28,1,Sunday,28,6,June,2,2009,2009
20090629,2009-06-29,2,Monday,29,6,June,2,2009,2009
20090630,2009-06-30,3,Tuesday,30,6,June,2,2009,2009
20090701,2009-07-01,4,Wednesday,1,7,July,3,2009,2010
20090702,2009-07-02,5,Thursday,2,7,July,3,2009,2010
20090703,2009-07-03,6,Friday,3,7,July,3,2009,2010
20090704,2009-07-04,7,Saturday,4,7,July,3,2009,2010
20090705,2009-07-05,1,Sunday,5,7,July,3,2009,2010
20090706,2009-07-06,2,Monday,6,7,July,3,2009,2010
20090707,2009-07-07,3,Tuesday,7,7,July,3,2009,2010
20090708,2009-07-08,4,Wednesday,8,7,July,3,2009,2010
20090709,2009-07-09,5,Thursday,9,7,July,3,2009,2010
20090710,2009-07-10,6,Friday,10,7,July,3,2009,2010
20090711,2009-07-11,7,Saturday,11,7,July,3,2009,2010
20090712,2009-07-12,1,Sunday,12,7,July,3,2009,2010
20090713,2009-07-13,2,Monday,13,7,July,3,2009,2010
20090714,2009-07-14,3,Tuesday,14,7,July,3,2009,2010
20090715,2009-07-15,4,Wednesday,15,7,July,3,2009,2010
20090716,2009-07-16,5,Thursday,16,7,July,3,2009,2010
20090717,2009-07-17,6,Friday,17,7,July,3,2009,2010
20090718,2009-07-18,7,Saturday,18,7,July,3,2009,2010
20090719,2009-07-19,1,Sunday,19,7,July,3,2009,2010
20090720,2009-07-20,2,Monday,20,7,July,3,2009,2010
20090721,2009-07-21,3,Tuesday,21,7,July,3,2009,2010
20090722,2009-07-22,4,Wednesday,22,7,July,3,2009,2010
20090723,2009-07-23,5,Thursday,23,7,July,3,2009,2010
20090724,2009-07-24,6,Friday,24,7,July,3,2009,2010
20090725,2009-07-25,7,Saturday,25,7,July,3,2009,2010
20090726,2009-07-26,1,Sunday,26,7,July,3,2009,2010
20090727,2009-07-27,2,Monday,27,7,July,3,2009,2010
20090728,2009-07-28,3,Tuesday,28,7,July,3,2009,2010
20090729,2009-07-29,4,Wednesday,29,7,July,3,2009,2010
20090730,2009-07-30,5,Thursday,30,7,July,3,2009,2010
20090731,2009-07-31,6,Friday,31,7,July,3,2009,2010
20090801,2009-08-01,7,Saturday,1,8,August,3,2009,2010
20090802,2009-08-02,1,Sunday,2,8,August,3,2009,2010
20090803,2009-08-03,2,Monday,3,8,August,3,2009,2010
20090804,2009-08-04,3,Tuesday,4,8,August,3,2009,2010
20090805,2009-08-05,4,Wednesday,5,8,August,3,2009,2010
20090806,2009-08-06,5,Thursday,6,8,August,3,2009,2010
20090807,2009-08-07,6,Friday,7,8,August,3,2009,2010
20090808,2009-08-08,7,Saturday,8,8,August,3,2009,2010
20090809,2009-08-09,1,Sunday,9,8,August,3,2009,2010
20090810,2009-08-10,2,Monday,10,8,August,3,2009,2010
20090811,2009-08-11,3,Tuesday,11,8,August,3,2009,2010
20090812,2009-08-12,4,Wednesday,12,8,August,3,2009,2010
20090813,2009-08-13,5,Thursday,13,8,August,3,2009,2010
20090814,2009-08-14,6,Friday,14,8,August,3,2009,2010
20090815,2009-08-15,7,Saturday,15,8,August,3,2009,2010
20090816,2009-08-16,1,Sunday,16,8,August,3,2009,2010
20090817,2009-08-17,2,Monday,17,8,August,3,2009,2010
20090818,2009-08-18,3,Tuesday,18,8,August,3,2009,2010
20090819,2009-08-19,4,Wednesday,19,8,August,3,2009,2010
20090820,2009-08-20,5,Thursday,20,8,August,3,2009,2010
20090821,2009-08-21,6,Friday,21,8,August,3,2009,2010
20090822,2009-08-22,7,Saturday,22,8,August,3,2009,2010
20090823,2009-08-23,1,Sunday,23,8,August,3,2009,2010
20090824,2009-08-24,2,Monday,24,8,August,3,2009,2010
20090825,2009-08-25,3,Tuesday,25,8,August,3,2009,2010
20090826,2009-08-26,4,Wednesday,26,8,August,3,2009,2010
20090827,2009-08-27,5,Thursday,27,8,August,3,2009,2010
20090828,2009-08-28,6,Friday,28,8,August,3,2009,2010
20090829,2009-08-29,7,Saturday,29,8,August,3,2009,2010
20090830,2009-08-30,1,Sunday,30,8,August,3,2009,2010
20090831,2009-08-31,2,Monday,31,8,August,3,2009,2010
20090901,2009-09-01,3,Tuesday,1,9,September,3,2009,2010
20090902,2009-09-02,4,Wednesday,2,9,September,3,2009,2010
20090903,2009-09-03,5,Thursday,3,9,September,3,2009,2010
20090904,2009-09-04,6,Friday,4,9,September,3,2009,2010
20090905,2009-09-05,7,Saturday,5,9,September,3,2009,2010
20090906,2009-09-06,1,Sunday,6,9,September,3,2009,2010
20090907,2009-09-07,2,Monday,7,9,September,3,2009,2010
20090908,2009-09-08,3,Tuesday,8,9,September,3,2009,2010
20090909,2009-09-09,4,Wednesday,9,9,September,3,2009,2010
20090910,2009-09-10,5,Thursday,10,9,September,3,2009,2010
20090911,2009-09-11,6,Friday,11,9,September,3,2009,2010
20090912,2009-09-12,7,Saturday,12,9,September,3,2009,2010
20090913,2009-09-13,1,Sunday,13,9,September,3,2009,2010
20090914,2009-09-14,2,Monday,14,9,September,3,2009,2010
20090915,2009-09-15,3,Tuesday,15,9,September,3,2009,2010
20090916,2009-09-16,4,Wednesday,16,9,September,3,2009,2010
20090917,2009-09-17,5,Thursday,17,9,September,3,2009,2010
20090918,2009-09-18,6,Friday,18,9,September,3,2009,2010
20090919,2009-09-19,7,Saturday,19,9,September,3,2009,2010
20090920,2009-09-20,1,Sunday,20,9,September,3,2009,2010
20090921,2009-09-21,2,Monday,21,9,September,3,2009,2010
20090922,2009-09-22,3,Tuesday,22,9,September,3,2009,2010
20090923,2009-09-23,4,Wednesday,23,9,September,3,2009,2010
20090924,2009-09-24,5,Thursday,24,9,September,3,2009,2010
20090925,2009-09-25,6,Friday,25,9,September,3,2009,2010
20090926,2009-09-26,7,Saturday,26,9,September,3,2009,2010
20090927,2009-09-27,1,Sunday,27,9,September,3,2009,2010
20090928,2009-09-28,2,Monday,28,9,September,3,2009,2010
20090929,2009-09-29,3,Tuesday,29,9,September,3,2009,2010
